molecule_chembl_id,canonical_smiles,standard_value,binding_affinity,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL4535006,Cc1ccc(C(c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccc(Br)cc4)cc23)c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccc(Br)cc4)cc23)cc1,100.0,-10.413,13.30179479588178,13.30179479588178,0.01695104727431218,-4.034684666043064,0.07681784684416139,12.0,890.6360000000001,860.3959999999998,888.00349888,274,0,0.2657592742122838,-0.3608539498049733,0.3608539498049733,0.2657592742122838,0.5740740740740741,0.9814814814814815,1.3888888888888888,79.91976264302467,9.83827587895882,2.2525697176008097,-2.1813320339021756,2.39761595748355,-2.4103893120156212,9.104517166630812,0.09374797718661783,3.780209615629867,1.2105026566262227,2599.00586226894,38.199730887073855,28.14627092271151,32.95125716279636,25.785663948384737,16.2302713117941,20.78259434609758,12.379542430636807,17.57569797103921,8.83029275375009,12.414741337286108,6.046858281503845,8.254125698565787,-5.099999999999996,1221972867878.8093,37.22504205360965,14.96777607146257,7.751938702740617,326.62061027794095,9.967957041894417,0.0,0.0,0.0,31.860941765518177,0.0,20.440657162364413,16.835593968657875,0.0,9.662195315112283,61.68880756144213,108.54323063324419,60.18978506860847,9.79096695103555,26.424668336801517,85.52667942557898,0.0,30.48173515122747,0.0,22.632610196887565,0.0,163.91444235738192,0.0,0.0,20.513778109333053,0.0,0.0,31.859887795898697,38.61791046925531,20.046582306815168,6.923737199690624,48.88768936448701,140.32470035823553,0.0,21.805849864162113,0.0,182.11999999999998,37.77884781167957,26.424668336801517,0.0,20.91786993442954,8.945439031664828,44.0596558309501,24.26546827384644,60.6636706846161,43.58289261676322,62.341622947126176,0.0,52.711179975367536,6.5623671735181555,37.483678869135694,1.4344215561425355,10.15516165556006,-1.720559505281759,30.067402439582338,3.7210571894581204,1.9879933119367825,-8.069369332086126,0.05263157894736842,54,6,12,0,0,0,2,5,2,7,0,0,6,6,16,2,11,0,0,0,0,0,10.318075809429748,7,6.909420000000004,212.58079999999975,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
CHEMBL4444058,Cc1ccc(C(c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccccc4Br)cc23)c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccccc4Br)cc23)cc1,100.0,-7.979,13.331110866086703,13.331110866086703,0.03175210528407102,-4.075266321156772,0.07681784684416139,12.0,890.6360000000001,860.3959999999998,888.00349888,274,0,0.26575927800940574,-0.3608539498049733,0.3608539498049733,0.26575927800940574,0.5925925925925926,1.0185185185185186,1.4444444444444444,79.91976265946398,9.838275878919449,2.2565518710238206,-2.181502848051446,2.398144398952689,-2.411711672621596,9.104626415019133,0.09374736845329978,3.778503039897706,1.2221932261413784,2633.50586226894,38.199730887073855,28.14627092271151,32.95125716279636,25.81933745319595,16.242237440081517,20.794560474384998,12.332545956517638,17.342868007358533,8.834749811673332,13.354286332321433,6.1368030424453925,9.823970516703028,-5.099999999999996,1243249840225.719,37.22504205360965,14.96777607146257,7.484420099666644,326.62061027794095,9.967957041894417,0.0,0.0,0.0,31.860941765518177,0.0,20.440657162364413,16.835593968657875,0.0,9.662195315112283,54.09438803938988,116.13765015529644,60.18978506860847,9.79096695103555,26.424668336801517,85.52667942557898,0.0,30.48173515122747,0.0,22.632610196887565,0.0,163.91444235738192,0.0,0.0,20.513778109333053,0.0,0.0,31.859887795898697,38.61791046925531,20.046582306815168,6.923737199690624,48.88768936448701,140.32470035823553,0.0,21.805849864162113,0.0,182.11999999999998,37.77884781167957,26.424668336801517,0.0,20.91786993442954,19.71788746059442,33.287207402020506,12.13273413692322,72.79640482153933,43.58289261676322,62.341622947126176,0.0,52.36876479902378,6.46821653011292,37.52714955745094,1.4289129266843226,10.141902451901823,-1.7345303605002318,30.576898815601773,3.7190465767017686,1.9875046786697794,-8.150532642313543,0.05263157894736842,54,6,12,0,0,0,2,5,2,7,0,0,6,6,16,2,11,0,0,0,0,0,10.318075809429748,7,6.909420000000004,212.58079999999975,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
CHEMBL4450153,Cc1ccc(C(c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccccc4Cl)cc23)c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccccc4Cl)cc23)cc1,100.0,-12.105,13.305642544756115,13.305642544756115,0.002632821761603399,-4.163738543378995,0.07929492749342927,12.0,801.7340000000002,771.494,800.10453004,274,0,0.2657592792425347,-0.3608539498049733,0.3608539498049733,0.2657592792425347,0.5925925925925926,1.0185185185185186,1.4444444444444444,35.49679175471988,9.838275878841573,2.2569929134887654,-2.1814742870884425,2.3980688292448256,-2.411519369600325,7.894751352099414,0.09374806883895936,3.778503039897706,1.2221932261413784,2633.50586226894,38.199730887073855,28.14627092271151,31.29112197660387,25.81933745319595,16.242237440081517,19.96449288128875,12.332545956517638,16.448594462490707,8.834749811673332,12.329666746686334,6.1368030424453925,8.856690281644045,-5.479999999999998,1243249840225.719,36.860562793328995,14.742626833135162,7.349901757631577,319.4920475204216,9.967957041894417,9.79096695103555,0.0,0.0,31.860941765518177,0.0,20.440657162364413,16.835593968657875,0.0,9.662195315112283,77.29626781985492,84.27776235939773,51.24434603694365,10.045266627482652,26.424668336801517,76.86867141014531,0.0,30.48173515122747,0.0,22.632610196887565,0.0,165.01426995319974,0.0,0.0,20.513778109333053,0.0,0.0,23.20187978046503,38.61791046925531,20.046582306815168,6.923737199690624,48.88768936448701,131.37926132657074,10.045266627482652,21.805849864162113,0.0,182.11999999999998,37.77884781167957,26.424668336801517,0.0,30.963136561912194,10.772448428929591,33.287207402020506,36.39820241076966,48.53093654769288,43.58289261676322,30.48173515122747,23.20187978046503,51.44719571707593,12.145875283978084,37.02013818239347,1.393067459096418,9.90477134251478,-1.818409691099575,29.626055756915573,3.6862533668252255,1.9780852246136473,-8.327477086757987,0.05263157894736842,54,6,12,0,0,0,2,5,2,7,0,0,6,6,16,2,11,0,0,0,0,0,10.063361520766584,7,6.691220000000005,207.20079999999976,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,100.0,-4.779,9.665957105064248,9.665957105064248,0.19974111866969002,-1.1527532123960695,0.4645740538240355,38.2,219.28099999999998,198.11299999999997,219.147058152,90,0,0.10856811132651874,-0.3946407959841677,0.3946407959841677,0.10856811132651874,1.2,1.8666666666666667,2.4,16.365516498047057,9.938320916410717,2.399246492331743,-2.426283482895058,2.186622369618007,-2.620581011989027,4.933971354339366,-0.1445780627899553,2.2295509308242574,2.600455952398112,190.26120178074865,11.422285251880869,9.081002960191034,9.081002960191034,7.112590865130757,5.505082219153432,5.505082219153432,4.146943992354261,4.146943992354261,3.0148848640791686,3.0148848640791686,1.9966528702541404,1.9966528702541404,-0.2,2095.7778749748018,12.867567567567567,5.767248239975513,2.8867135388498295,89.95466758285721,20.426109579362823,12.207932775496605,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,13.344558822616634,12.965578028838586,6.544756405912575,18.75268918140918,20.426109579362823,0.0,0.0,4.899909730850478,0.0,44.11912043793551,19.696394776338067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.37615407894424,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,84.16000000000001,24.35373999239287,15.319582184522117,0.0,6.606881964512918,6.544756405912575,19.386399651764595,0.0,0.0,4.899909730850478,6.923737199690624,5.106527394840706,0.0,0.0,1.8388425925925926,37.75778289556563,0.0,0.0,-0.4630092592592596,-1.1894536564625855,2.8891707608969512,0.0,1.0,15,4,5,0,1,1,0,0,0,0,4,0,5,4,5,1,4,0,1,1,0,0,4.947363760454669,1,-1.4542999999999995,55.37520000000005,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CHEMBL2051759,CO[C@H]1O[C@H](CO)[C@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,100.0,-5.604,10.273600481859411,10.273600481859411,0.35311161501637667,-2.0702559287603934,0.22454497416076039,51.48,369.367,342.1510000000001,369.16349606399996,148,0,0.18570708381203513,-0.3936088078033494,0.3936088078033494,0.18570708381203513,1.04,1.68,2.2,16.69595619532783,9.755045435522938,2.530883371092673,-2.4855549271728976,2.309814959002992,-2.713820394334369,5.065794020346312,-0.27544761408452556,2.6136394424260594,2.1779390842925768,439.8355279579432,18.93879310982592,13.71167811119367,13.71167811119367,11.694924971869511,7.985373949401918,7.985373949401918,6.633165420687755,6.633165420687755,5.008330327670277,5.008330327670277,3.415992865076976,3.415992865076976,-0.43999999999999995,258797.35031014355,20.866866411475282,8.064536767617637,3.817610904217196,143.6026588681169,55.64273367033206,36.1208827497252,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,13.151638370425495,25.359571145922096,50.32594506632574,0.0,0.0,5.316788604006331,0.0,67.01937914803064,20.32356147030337,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,121.77433815413366,9.473725907600098,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,192.32999999999998,73.81232145413047,40.85221915872564,0.0,6.4208216229260096,0.0,0.0,7.109797541277533,0.0,0.0,5.316788604006331,9.473725907600098,10.2132970275142,0.0,0.0,81.88362817777862,-2.0702559287603934,0.0,-2.1429809145880583,-10.484891137527098,-1.4055381008515022,1.2567408764342385,1.0,25,9,11,1,1,2,0,0,0,0,10,0,11,9,11,1,5,1,1,2,0,0,6.731264456012317,2,-5.3915999999999915,80.15410000000001,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4592050,Cc1ccc(C(c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4cccc(Cl)c4Cl)cc23)c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4cccc(Cl)c4Cl)cc23)cc1,100.0,-9.697,13.355547441894455,13.355547441894455,0.03451452073780881,-4.277093292686126,0.07167741482554574,12.035714285714286,870.624,842.3999999999999,868.026585336,286,0,0.2657592792621314,-0.3608539498049733,0.3608539498049733,0.2657592792621314,0.5892857142857143,1.0178571428571428,1.4464285714285714,35.50045909359149,9.838275878775477,2.2622641794271425,-2.1815814370490254,2.400107746458534,-2.4117714895391167,7.894872648452319,0.09374807513792639,3.795924085240358,1.2165482739655704,2741.0658418983166,39.94021786308001,28.74749933035071,33.404208276279974,26.64070465824187,16.45353524642408,20.93171963364976,12.575610250067117,17.447587702058637,8.993775634596334,13.435743152614933,6.194578107275026,9.398365035250409,-4.899999999999997,2676831111014.141,39.33907422686104,15.56140813568319,7.7461046244820215,340.0985799741849,9.967957041894417,9.79096695103555,0.0,0.0,31.860941765518177,0.0,20.440657162364413,16.835593968657875,0.0,9.662195315112283,88.36541346339672,84.27776235939773,51.24434603694365,20.090533254965305,26.424668336801517,100.07055119061033,0.0,30.48173515122747,0.0,22.632610196887565,0.0,162.9268024437592,0.0,0.0,20.513778109333053,0.0,0.0,46.40375956093006,38.61791046925531,20.046582306815168,6.923737199690624,48.88768936448701,119.24652718964751,20.090533254965305,21.805849864162113,0.0,182.11999999999998,37.77884781167957,26.424668336801517,0.0,41.00840318939484,21.805849864162113,22.253805966787983,36.39820241076966,36.39820241076966,43.58289261676322,30.48173515122747,46.40375956093006,51.848415251109316,24.2163049446902,36.78676824458028,1.0256245369753003,9.657083934590023,-1.9222189761404915,25.935423919603505,3.6505353614552054,1.9673604796200312,-8.55418658537225,0.05263157894736842,56,6,12,0,0,0,2,5,2,7,0,0,6,6,18,2,11,0,0,0,0,0,10.93163195935929,7,7.998020000000005,217.22079999999977,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
CHEMBL4465117,Cc1ccc(C(c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccc(Cl)c(Cl)c4)cc23)c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccc(Cl)c(Cl)c4)cc23)cc1,100.0,-8.571,13.33468580413123,13.33468580413123,0.03511428606305533,-4.188660270364989,0.07167741482554574,12.035714285714286,870.624,842.3999999999999,868.026585336,286,0,0.26575927423117635,-0.3608539498049733,0.3608539498049733,0.26575927423117635,0.5535714285714286,0.9821428571428571,1.3928571428571428,35.50045654723411,9.838275878886773,2.2553062721861803,-2.1813979025550587,2.398969760595311,-2.4105891043698664,7.893567244759477,0.09374799802348871,3.7961427010107953,1.2056361990903994,2741.0658418983166,39.94021786308001,28.74749933035071,33.404208276279974,26.607031153430658,16.441569118136663,20.91975350536234,12.623532307430473,17.617137297211922,8.985149001013824,12.953861849369018,6.107385406592922,8.563173652221014,-4.899999999999997,2612878058342.2646,39.33907422686104,15.56140813568319,8.008443609748738,340.0985799741849,9.967957041894417,0.0,0.0,0.0,31.860941765518177,0.0,20.440657162364413,16.835593968657875,0.0,9.662195315112283,76.23267932647352,96.41049649632096,51.24434603694365,29.881500206000858,26.424668336801517,100.07055119061033,0.0,30.48173515122747,0.0,22.632610196887565,0.0,162.9268024437592,0.0,0.0,20.513778109333053,0.0,0.0,46.40375956093006,38.61791046925531,20.046582306815168,6.923737199690624,48.88768936448701,119.24652718964751,20.090533254965305,21.805849864162113,0.0,182.11999999999998,37.77884781167957,26.424668336801517,0.0,41.00840318939484,21.805849864162113,22.253805966787983,36.39820241076966,36.39820241076966,43.58289261676322,30.48173515122747,46.40375956093006,51.57078696115964,23.843543736115308,37.017209548913314,1.7754666639322405,9.748275274236795,-1.8794061427464028,25.28201121042239,3.6608166146436556,1.9697277851641577,-8.377320540729976,0.05263157894736842,56,6,12,0,0,0,2,5,2,7,0,0,6,6,18,2,11,0,0,0,0,0,10.93163195935929,7,7.998020000000005,217.22079999999977,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
CHEMBL458472,COc1cc(C(=O)OCc2ccc(O[C@@H]3O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)ccc1O,100.0,-8.26,12.26513981124272,12.26513981124272,0.10967363412389752,-1.6658241001820693,0.31525841571303403,23.857142857142858,494.4490000000002,468.2410000000003,494.14242627199985,190,0,0.338099619745484,-0.5042542960561128,0.5042542960561128,0.338099619745484,0.9142857142857143,1.6571428571428573,2.3142857142857145,16.71116866255265,9.991300415756125,2.452045480385728,-2.3943297537373844,2.316938400991493,-2.5984549771789127,5.8979243814030085,-0.27822960304861233,2.830994101081105,1.6289921650475174,1054.7924161331066,25.697941654890254,18.858872534205812,18.858872534205812,16.599463205922564,10.460463234788708,10.460463234788708,7.699977154387223,7.699977154387223,5.17119323326499,5.17119323326499,3.2654004460585986,3.2654004460585986,-3.5799999999999996,41022916.360889904,26.03225016035507,11.230393566823137,6.306085114932375,199.3589685389964,49.216951743203765,37.62962948001904,22.99804733313562,6.290026729335213,0.0,11.938610575903699,4.794537184071822,4.794537184071822,0.0,0.0,6.06636706846161,35.89528683400505,6.923737199690624,12.673249032974528,58.80602611134741,11.938610575903699,0.0,0.0,0.0,44.23651144453196,13.716679505790452,47.52510539416365,0.0,22.99804733313562,9.473725907600098,0.0,22.99804733313562,0.0,81.8938193362261,25.612008009984887,0.0,22.845177367156438,36.39820241076966,0.0,0.0,0.0,181.44,42.644502856232116,35.12171134234717,0.0,41.77526275385845,5.563451491696996,6.923737199690624,43.50799995204719,0.0,0.0,0.0,23.684314769000245,25.820425809077005,0.0,23.288890200184106,50.233208742422,0.5542206547893402,-1.8329664327806618,8.05331044647508,-7.534590202695155,0.5734219151262461,1.3440788674020365,0.391304347826087,35,5,12,0,1,1,0,2,0,2,5,0,12,5,12,1,8,0,1,1,0,0,8.352926135165204,3,0.21289999999999915,115.82750000000001,0,3,3,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4476028,Cc1cs/c(=N\C(=O)c2ccco2)n1-c1cc(Cl)c(Cl)cc1Cl,100.0,-6.4,12.126725753058425,12.126725753058425,0.1692949350522106,-0.47057137258195403,0.5714583091161048,11.91304347826087,387.67500000000007,378.60300000000007,385.945031568,118,0,0.31480913095192675,-0.4591088191153562,0.4591088191153562,0.31480913095192675,1.2173913043478262,1.9565217391304348,2.652173913043478,35.49901742934081,10.274122526678344,2.1344348290540207,-2.094606033010052,2.309988485490115,-2.1653947444098596,7.068250637879209,0.09714514368219787,3.1388635594956633,2.171100561459563,942.2853621198095,16.560113453385565,11.717167096556942,14.801450515540035,10.96923425058676,6.417475128986108,8.431021359268685,4.607053841194689,6.665207113877649,3.0386766392115168,5.007202456469324,1.9892795862998225,3.4796134628950894,-1.529999999999999,222291.17841992338,16.3320819550618,6.530811952119415,3.2337488597269823,150.1064310289973,4.417150937053347,0.0,10.561650072336516,0.0,0.0,5.907179729351506,9.361636831863176,0.0,4.992404732635669,11.336785877934737,34.802819670697545,31.18920547353706,11.073990765314376,27.0184492115466,9.211688121125169,52.046785277983794,0.0,4.567099647791355,4.992404732635669,6.923737199690624,0.0,67.23217204836037,0.0,5.687386274683562,4.801402653462074,0.0,0.0,46.13960554863229,10.47427937714286,0.0,6.923737199690624,16.248712597794725,45.318249709640426,15.067899941223978,5.687386274683562,0.0,47.5,5.907179729351506,4.794537184071822,0.0,5.760247418874442,25.556688869369616,5.693927994848461,17.599948873573794,28.832567921637793,12.30379997015654,4.992404732635669,39.219970607750895,6.8119893227118755,19.630114171097812,16.694923661851572,3.006409423592415,1.4649033131771234,-0.3012764375297434,6.389320654132312,1.4229322332442824,1.8806836577223482,0.0,0.06666666666666667,23,0,4,0,0,0,1,1,2,3,0,0,4,0,8,2,2,0,0,0,0,0,4.637467653700496,3,5.141520000000002,92.0145,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL4443277,Cc1cs/c(=N\C(=O)c2cc3ccccc3oc2=O)n1-c1cc(Cl)c(Cl)cc1Cl,100.0,-8.388,12.763886089415188,12.763886089415188,0.15135321309593763,-0.7455112570654892,0.2835288071579577,11.931034482758621,465.74500000000023,454.65700000000015,463.955596252,146,0,0.34879861334598705,-0.4221477862456999,0.4221477862456999,0.34879861334598705,1.0689655172413792,1.793103448275862,2.586206896551724,35.4990183445022,10.158582337379425,2.1578051948964947,-2.0958983663865216,2.310621324627682,-2.1941973458091337,7.068273401922889,0.09945045098296176,3.036943859766939,1.8718239599258746,1402.3565901324819,20.706377823327536,14.780115925400057,17.86439934438315,13.84624434829851,8.289379896172228,10.302926126454803,6.11511075824045,8.173264030923407,4.178542935626314,6.1470687528841195,2.805203475924146,4.2955373525194185,-2.379999999999999,4130632.378097087,19.915728336557457,7.800026725005479,3.764397913271244,182.9601052207085,4.417150937053347,11.146471633339239,4.801402653462074,0.0,5.907179729351506,5.625586319077987,9.361636831863176,4.794537184071822,4.992404732635669,11.336785877934737,53.00192087608238,31.18920547353706,16.46021497977917,20.755286215907542,9.211688121125169,63.016029634090835,0.0,4.567099647791355,4.992404732635669,6.923737199690624,0.0,89.3914378340785,0.0,5.687386274683562,10.426988972540062,0.0,0.0,46.13960554863229,10.47427937714286,0.0,6.923737199690624,16.051916670617278,62.048725103458025,15.067899941223978,16.6566306307906,0.0,64.57,11.532766048429494,9.589074368143644,0.0,5.563451491696996,36.525933225476656,5.693927994848461,23.469520014857956,34.898934990099406,12.30379997015654,4.992404732635669,39.219970607750895,6.903080481210441,19.704621918826092,29.48979279874722,3.4265484581158163,0.8142166730489424,-0.7117722418185382,11.536980774723807,0.0,1.8365311371462165,0.0,0.05,29,0,5,0,0,0,1,2,2,4,0,0,5,0,9,2,2,0,0,0,0,0,5.3566625266585195,4,5.654920000000002,115.79050000000001,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
