molecule_chembl_id,canonical_smiles,standard_value
CHEMBL4874649,CCC[C@@]1(CO)NC[C@H](O)[C@@H](O)[C@@H]1O.Cl,94000.0
CHEMBL5283947,O=C(Nc1nccs1)c1ccc(-c2ccccc2)o1,94033.0
CHEMBL1224887,Oc1ccc([C@@H]2c3c(O)cc4c(c3[C@@H]3c5c(O)cc6c(c5[C@H]2[C@H]3c2ccc(O)cc2)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O6)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)cc1,94200.0
CHEMBL5430765,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C\c1cc([N+](=O)[O-])ccc1OCCCN1C(=O)c2ccccc2C1=O,94200.0
CHEMBL2181091,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,94310.0
CHEMBL5280071,C=C(C)/C=C/c1c(OC)c(OC)cc2oc3cc(O)c(CC(O)C(=C)C)c(O)c3c(=O)c12,94400.0
CHEMBL3354630,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccccc1-c1ccccc1,95000.0
CHEMBL261634,OC[C@H]1NC[C@H](O)[C@@H]1O,95000.0
CHEMBL5394313,CCOC(=O)c1c(-c2ccccc2)nn2c1C=C(c1ccc(O)c(OC)c1)/C2=N/C1CCCCC1,95000.0
CHEMBL5271794,Cc1ccc(NC(=O)Cn2cc(COc3ccc(C4Nc5ccccc5C(=O)N4Nc4ccccc4)cc3)nn2)cc1,95600.0
CHEMBL2414814,CC(=O)Oc1ccc(C(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,96500.0
CHEMBL1939278,Oc1ccc([C@@H]2c3c(O)cc4c(c3[C@H]3[C@H](c5ccc(O)cc5)c5c(O)cc6c(c5[C@@H]23)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O6)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)cc1,97100.0
CHEMBL3409633,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(SC)cc1,97400.0
CHEMBL2414741,OC[C@H]1O[C@@H](CNC/C=C/c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,97400.0
CHEMBL4453842,COc1ccc2c(=O)c3c(OC(C)=O)cc(OCc4cn(CC(=O)Nc5ccc(OC)c(OC)c5)nn4)cc3oc2c1,98630.0
CHEMBL2347142,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(CCNc2ccccc2)C3=O)cc1,99560.0
CHEMBL564482,COc1cc(/C=C/C(=O)NCCc2c[nH]c3ccc(O)cc23)ccc1O,99800.0
CHEMBL3103161,O=C(N/N=C1/c2ccccc2-c2nc3ccccc3nc21)c1ccc(Cl)cc1,99850.0
CHEMBL4284460,O=C1NC(=S)S/C1=C\c1ccccc1OCN1C(=O)c2ccccc2C1=O,100000.0
CHEMBL4279517,O=C1NC(=O)/C(=C/c2ccccc2OCN2C(=O)c3ccccc3C2=O)S1,100000.0
CHEMBL3593567,CC1=C(c2cc(O)cc(O)c2)C(=O)[C@@H](O)C1,100000.0
CHEMBL4292747,COc1cccc(/C=C2\SC(=S)NC2=O)c1OCN1C(=O)c2ccccc2C1=O,100000.0
CHEMBL4085739,CCCCC[C@H]1NC[C@@H](O)[C@@H](O)[C@H]1CO,100000.0
CHEMBL3786086,CCCCCCCCCCCCNC(=O)O/N=C1\N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,100000.0
CHEMBL1213470,OC[C@H]1N/C(=N/O)[C@H](O)[C@@H](O)[C@@H]1O,100000.0
CHEMBL1766350,O[C@@H]1[C@@H](O)[C@H](O)[C@@H](NCc2cn(Cc3cc(OCc4ccccc4)cc(OCc4ccccc4)c3)nn2)[C@H](O)[C@H]1O,100000.0
CHEMBL3354634,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1C(F)(F)F,100000.0
CHEMBL3354633,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCC(F)(F)COCc1ccc(-c2ccccc2)cc1,100000.0
CHEMBL3354632,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CC(F)(F)CCCOCc1ccc(-c2ccccc2)cc1,100000.0
CHEMBL206468,OC[C@H]1CNC[C@@H](O)[C@@H]1O,100000.0
CHEMBL110059,Cc1cc(O)cc(O)c1,100000.0
CHEMBL457583,Cc1cc(O)cc(O)c1C(=O)O,100000.0
CHEMBL3354629,C[C@@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO)c1ccc(-c2ccccc2)cc1,100000.0
CHEMBL3354631,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1cccc(-c2ccccc2)c1,100000.0
CHEMBL4087029,C/C1=C/CC/C(=C/Cc2cc(O)ccc2O)C(=O)OC(C)(C)[C@H](O)CC1,100000.0
CHEMBL4104893,CC(C)=CCC/C(C)=C/CC/C(=C\Cc1cc(O)ccc1O)C(=O)O,100000.0
CHEMBL4079168,C/C(C=O)=C\CC/C(C)=C/CCC1=C[C@H](c2cc(O)ccc2O)OC1=O,100000.0
CHEMBL1766470,O[C@@H]1[C@@H](O)[C@H](O)[C@@H](NCc2cn(CCC(c3ccccc3)c3ccccc3)nn2)[C@H](O)[C@H]1O,100000.0
CHEMBL1083795,CCCCCCCCCCN[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,100000.0
CHEMBL500701,CC(C)=CCC/C(C)=C/CCC(CC(=O)c1cc(O)ccc1O)C(=O)O,100000.0
CHEMBL4094729,COC1(c2cc(O)ccc2O)C=C(CC/C=C(\C)CC/C=C(\C)C=O)C(=O)O1,100000.0
CHEMBL4067277,CC(C)=CCC/C(C)=C/CC/C(=C/C(=O)c1cc(O)ccc1O)C(=O)O,100000.0
CHEMBL3354628,C[C@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO)c1ccc(-c2ccccc2)cc1,100000.0
CHEMBL3593571,C/C=C/c1occ(C(=O)c2c(OC)cc(OC)cc2C(=O)OC)c(=O)c1OC,100000.0
CHEMBL3593569,C/C=C/c1[nH]cc(C(=O)c2c(OC)cc(OC)cc2C(=O)OC)c(=O)c1OC,100000.0
CHEMBL3354637,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(F)c1,100000.0
CHEMBL5440406,COc1cc(/C=C2/C(=O)N(c3ccc(O)cc3)C(C(=O)NC3CCCCC3)c3ccccc32)cc(OC)c1O,100000.0
CHEMBL5430741,COc1cc(/C=C2/C(=O)N(c3ccc(C(F)(F)F)cc3)C(C(=O)NC3CCCCC3)c3ccccc32)cc(OC)c1O,100000.0
CHEMBL5438667,COc1cc(/C=C2/C(=O)N(c3ccc(C(C)C)cc3)C(C(=O)NC(C)(C)C)c3ccccc32)cc(OC)c1O,100000.0
CHEMBL241374,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccco2)OC1=O,100000.0
CHEMBL379280,C=C1CC[C@@H]2[C@]3(C)COC(c4cccc(Br)c4)O[C@@H]3CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,100000.0
CHEMBL1766482,CCCCCCCCCCCn1cc(CN[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,100000.0
CHEMBL4521673,Cc1ccc(C)c(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)c1,100000.0
CHEMBL1766489,OCCCCCCCCCCn1cc(CN[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,100000.0
CHEMBL1082596,CCCCCCCCCCn1cc(CN[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,100000.0
CHEMBL1085392,CCCCCCCCn1cc(CN[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,100000.0
CHEMBL1766474,O[C@@H]1[C@@H](O)[C@H](O)[C@@H](NCc2cn(CCCCC3CCCCC3)nn2)[C@H](O)[C@H]1O,100000.0
CHEMBL3354635,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(C(F)(F)F)c1,100000.0
CHEMBL3354636,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1F,100000.0
CHEMBL5278158,CC1(C)C=Cc2c(cc3oc4c(O)c5c(cc4c(=O)c3c2O)C=CC(C)(C)O5)O1,100000.0
CHEMBL4593240,O=C(N/N=C1\S/C(=C\c2ccc(F)cc2)C(=O)N1c1cccc(Cl)c1)c1cc2ccccc2oc1=O,100000.0
CHEMBL1744444,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12.C[C@]12CC[C@H]3[C@@H](CCC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,100000.0
CHEMBL4444626,COc1ccc2oc3cc(OCc4cn(CC(=O)Nc5ccc(OC)c(OC)c5)nn4)cc(O)c3c(=O)c2c1,100000.0
CHEMBL367666,CCCCNC1C=C(CO)C(O)C(O)C1O,100000.0
CHEMBL426933,CCCCCCCCCCCCCCCCCCNC1C=C(CO)C(O)C(O)C1O,100000.0
CHEMBL1766473,O[C@@H]1[C@@H](O)[C@H](O)[C@@H](NCc2cn(CC34CC5CC(CC(C5)C3)C4)nn2)[C@H](O)[C@H]1O,100000.0
CHEMBL4285567,COc1cc(/C=C2\SC(=O)NC2=O)cc(OC)c1OCN1C(=O)c2ccccc2C1=O,100000.0
CHEMBL4287862,O=C1NC(=O)/C(=C/c2cc(Cl)ccc2OCN2C(=O)c3ccccc3C2=O)S1,100000.0
CHEMBL4287437,O=C1NC(=O)/C(=C/c2cccc(OCN3C(=O)c4ccccc4C3=O)c2)S1,100000.0
CHEMBL4294667,COc1cccc(/C=C2\SC(=O)NC2=O)c1OCN1C(=O)c2ccccc2C1=O,100000.0
CHEMBL4288931,CCCCCCCCC[C@H]1NC[C@@H](O)[C@@H](O)[C@H]1CO,100000.0
CHEMBL4281031,C[C@H]1NC[C@@H](O)[C@@H](O)[C@H]1CO,100000.0
CHEMBL174067,OC1C(O)C(O)C2OC2C1O,100000.0
CHEMBL506229,CC(C)=CCc1c(O)cc2oc3ccc(O)cc3c(=O)c2c1O,100000.0
CHEMBL3314602,CC1(C)C=Cc2c(cc3oc4ccc(O)cc4c(=O)c3c2O)O1,100000.0
CHEMBL4455066,COc1ccc2oc3cc(OCc4cn(CC(=O)Nc5ccc(OC)c(OC)c5)nn4)cc(OC(C)=O)c3c(=O)c2c1,100000.0
CHEMBL4467634,Cc1cccc(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)c1C,100000.0
CHEMBL205969,C[C@]1(CO)[C@H]2CC[C@@]3(CO3)[C@@H](/C=C/C3=C/C(=C/C=C/c4ccccc4)OC3=O)[C@]2(C)CC[C@H]1O,101000.0
CHEMBL380336,C=C1CC[C@@H]2[C@]3(C)COC(c4ccccc4)O[C@@H]3CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,101000.0
CHEMBL2347146,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(C(=O)O)c(O)c2)C3=O)cc1,101150.0
CHEMBL2414740,Cc1ccc(S(=O)(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,101200.0
CHEMBL2414821,COc1cc(/C=C/C(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,101800.0
CHEMBL3103094,O=C(N/N=C1/c2ccccc2-c2nc3ccccc3nc21)c1ccc(O)cc1,102130.0
CHEMBL219553,COc1cc(O)cc(CCc2ccc(O)c(OC)c2)c1,103100.0
CHEMBL5281320,COc1ccccc1NC(=S)Nc1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1,104620.0
CHEMBL3397475,COC(=O)CC1Oc2ccccc2-c2ccc3c(c21)C(=O)C(=O)N3C,104700.0
CHEMBL1939429,O=C1c2cc(O)cc3oc(-c4ccc(O)cc4)c(c23)-c2cc(O)cc(O)c2[C@@H]1c1ccc(O)cc1,105000.0
CHEMBL1684165,OC[C@@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],105000.0
CHEMBL2414833,COc1ccc(CNC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1,105200.0
CHEMBL3103160,O=C(N/N=C1/c2ccccc2-c2nc3ccccc3nc21)c1cccc(Cl)c1,105410.0
CHEMBL3264735,COc1ccc(C(c2c(O)c3cc(C)ccc3oc2=O)c2c(O)c3cc(C)ccc3oc2=O)cc1,106630.0
CHEMBL2414834,COc1ccc(C(C)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,106800.0
CHEMBL5197630,COc1ccc([C@]2(CO)NC[C@@H](O)[C@@H]2O)cc1,107000.0
CHEMBL3704820,COc1cc(O)c2c(=O)c3c(O)c(OC)ccc3oc2c1,107800.0
CHEMBL1951870,COc1cc(-c2ccccc2)c(OC)c(O)c1-c1ccc(O)cc1,108200.0
CHEMBL5267593,C=C(C)/C=C/[C@]1(C)C=CC2=C(O1)C(CC=C(C)C)=C1O[C@]34C(C(=O)[C@@H]1C2O)[C@@H](OC)[C@@H]1C[C@H]3C(C)(C)O[C@@]4(C/C=C(\C)C(=O)O)C1=O,108750.0
CHEMBL84844,OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O,110000.0
CHEMBL206309,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/CCC)OC1=O,110000.0
CHEMBL4213302,COC(=O)[C@]1(Cc2ccc3c(c2)C[C@@H](O)C(C)(C)O3)OC(=O)C(O)=C1c1ccc(O)cc1,110270.0
CHEMBL2347154,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCNc1ccccc1,111440.0
CHEMBL3397469,COC(=O)CC1c2c(ccc3c2C(=O)C(=O)N3C)-c2ccccc2N1C(=O)c1ccc(OC)cc1,111500.0
CHEMBL5270988,C=C(C)/C=C/[C@]1(C)C=CC2=C(O1)C(CC=C(C)C)=C1O[C@]34C(C(=O)[C@@H]1C2O)[C@@H](OCC)[C@@H]1C[C@H]3C(C)(C)O[C@@]4(C/C=C(\C)C(=O)O)C1=O,111800.0
CHEMBL3409642,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1CCc1ccccc1,112000.0
CHEMBL3103157,O=C(N/N=C1/c2ccccc2-c2nc3ccccc3nc21)c1cccc(Br)c1,112530.0
CHEMBL5434032,OC[C@@H]1[C@@H](O)[C@H](O)CN1CCCc1ccccc1,113000.0
CHEMBL3264726,COc1ccc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)cc1O,113050.0
CHEMBL5290427,COc1cc(O)c2c(=O)c3cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]4O)ccc3oc2c1OC,114800.0
CHEMBL5266980,COc1cc(O)c2c(=O)c3c(O)c(O[C@H]4O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]4O)ccc3oc2c1,115000.0
CHEMBL5424872,C=C(C)[C@@H](C)CC[C@@H](C)C1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@H](C)c5[nH]c6ccccc6c5C[C@@]45C[C@@]35CC[C@]12C,115200.0
CHEMBL2414826,OC[C@H]1O[C@@H](CNCc2ccc(F)cc2)[C@H](O)[C@@H](O)[C@@H]1O,115400.0
CHEMBL2414824,OC[C@H]1O[C@@H](CNCc2ccc(Cl)cc2Cl)[C@H](O)[C@@H](O)[C@@H]1O,115700.0
CHEMBL5187298,Cl.O[C@@H]1[C@@H](O)CN[C@H]1c1ccc(F)cc1,117000.0
CHEMBL5437904,OC[C@@H]1[C@@H](O)[C@H](O)CN1CCCCCCc1ccccc1,117000.0
CHEMBL3397465,COC(=O)CC1Nc2ccccc2-c2cc(C)c3c(c21)C(=O)C(=O)N3C,117300.0
CHEMBL1977154,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(C)cc1,117500.0
CHEMBL2203594,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C([C@@H](O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O,119060.0
CHEMBL3222212,CCCCCCN(CCCCCC)[C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,120000.0
CHEMBL205155,COc1ccc(/C=C2/C=C(/C=C/[C@@H]3[C@@]4(CC[C@@H]5[C@](C)(CO)[C@H](O)CC[C@]53C)CO4)C(=O)O2)cc1,120000.0
CHEMBL2281645,CCCCC1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OCC,122000.0
CHEMBL2347141,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(Cl)c(Cl)c2)C3=O)cc1,122200.0
CHEMBL2063818,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OCC)cc1,124300.0
CHEMBL2414829,OC[C@H]1O[C@@H](CNCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,124400.0
CHEMBL5279690,COc1ccc2c(c1)OC[C@H]1c3ccc(OC)c(O)c3O[C@@H]21,128100.0
CHEMBL3264728,COc1cc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)cc(OC)c1OC,128140.0
CHEMBL5280602,O=c1c2c(O[C@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O)cc(O)cc2oc2ccc(O)c(O)c12,133700.0
CHEMBL5283050,COc1cc(O)c2c(=O)c3c(O[C@H]4O[C@@H](CO[C@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H](O)[C@@H]4O)ccc(OC)c3oc2c1OC,136000.0
CHEMBL5269142,CO[C@@H]1C2C(=O)[C@H]3C(=C(CC=C(C)C)C4=C(C=CC(C)O4)C3O)O[C@@]23[C@H]2C[C@@H]1C(=O)[C@]3(C/C=C(\C)C(=O)O)OC2(C)C,136350.0
CHEMBL5266791,COc1cc(C2Nc3ccccc3C(=O)N2Nc2ccccc2)ccc1OCc1cn(CC(=O)Nc2ccc(Br)cc2)nn1,140200.0
CHEMBL5267559,O=c1c2c(O)c(O)ccc2oc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,140400.0
CHEMBL5270891,CC(C)=CCC1=C2O[C@]34C(=C[C@@H]5C[C@H]3C(C)(C)O[C@@]4(CC=C(C)C)C5=O)C(=O)[C@@H]2C(O)C2=C1OC(C)C=C2,140950.0
CHEMBL5266019,COc1cc(O[C@H]2O[C@@H](CO[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@@H]2O)c2c(=O)c3c(O)ccc(OC)c3oc2c1OC,142000.0
CHEMBL26323,COc1cc(O)c2c(=O)c3c(OC)c(OC)ccc3oc2c1,142100.0
CHEMBL2414820,CC(=O)Oc1ccc(/C=C/C(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,142200.0
CHEMBL515460,Oc1ccc([C@H]2c3c(O)cc(O)c(O)c3-c3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(c34)[C@@H]2O)cc1,143000.0
CHEMBL2347155,Nc1ccc2c(c1)C(=O)N(CCNc1ccccc1)C2=O,144270.0
CHEMBL2414825,OC[C@H]1O[C@@H](CNCc2ccc(Cl)c(Cl)c2)[C@H](O)[C@@H](O)[C@@H]1O,144300.0
CHEMBL3601515,C[C@H](C(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O,144500.0
CHEMBL389166,O=c1c2cc(O)ccc2oc2cccc(O)c12,145000.0
CHEMBL109341,COc1cc(/C=C/C(=O)O)cc(OC)c1O,145300.0
CHEMBL508745,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)c5c4[C@H]2[C@H](c2ccc(O)cc2)[C@H]5c2cc(O)cc(O)c2)O[C@H]3c2ccc(O)cc2)cc1,148000.0
CHEMBL5281479,O=C(Nc1nccs1)c1ccc(-c2c(F)cccc2F)o1,148200.0
CHEMBL450788,COc1cc(O)cc(CCc2cccc(O)c2)c1,148800.0
CHEMBL3397470,COC(=O)CC1c2c(ccc3c2C(=O)C(=O)N3C)-c2ccccc2N1C(=O)c1ccccc1,149900.0
CHEMBL259905,OC[C@@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,150000.0
CHEMBL2347145,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(O)c(O)c2)C3=O)cc1,154400.0
CHEMBL2414828,OC[C@H]1O[C@@H](CNCc2ccccc2O)[C@H](O)[C@@H](O)[C@@H]1O,155600.0
CHEMBL5419404,OC[C@H]1[C@H](O)[C@@H](O)CN1CCCCc1ccccc1,156000.0
CHEMBL379064,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,160000.0
CHEMBL408355,OC[C@H]1NCC[C@@H]1O,160000.0
CHEMBL2414813,COc1ccc(C(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1,160100.0
CHEMBL88413,NC1C(O)C(O)C(O)C1(O)CO,162000.0
CHEMBL5422739,COc1c2c(c(C=O)c3c1C(=O)OC3)O[C@]1(C)CC[C@@]3(O)[C@@](C)(COC(C)=O)CCC[C@]3(C)[C@H]1C2,166000.0
CHEMBL5196850,COc1ccc(C(=O)Nc2cccc(C(=O)/C=C3/Nc4ccccc4NC3=O)c2)cc1,166090.0
CHEMBL469844,OC[C@H]1N[C@H](CO)[C@@H](O)[C@H]1O,171000.0
CHEMBL443463,Oc1ccc([C@H]2Oc3cc(O)cc4c3[C@@H]2c2cc(O)cc3c2[C@@H](c2cc(O)cc5c2[C@@H]4[C@H](c2ccc(O)cc2)O5)[C@H](c2ccc(O)cc2)O3)cc1,172000.0
CHEMBL2414835,OC[C@H]1O[C@@H](CNCc2cccs2)[C@H](O)[C@@H](O)[C@@H]1O,172600.0
CHEMBL5269655,COc1ccc2c(c1OC)O[C@H]1c3ccc(O)cc3OC[C@@H]21,174200.0
CHEMBL3827471,Fc1ccc(-c2ccnc3nnnn23)cc1,177600.0
CHEMBL5190584,Cl.O[C@H]1[C@H](CCCc2ccccc2)NC[C@@H]1O,178000.0
CHEMBL2414830,COc1ccc(CNC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,179500.0
CHEMBL4522488,O=c1c2ccccc2nc(SCc2cn(Cc3ccc(Br)cc3)nn2)n1CCc1ccccc1,181000.0
CHEMBL2347153,O=C1c2ccccc2C(=O)N1CCNc1ccccc1,184140.0
CHEMBL2414831,COc1ccc(CNC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,185800.0
CHEMBL2414832,COc1cc(CNC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,186300.0
CHEMBL3397467,CN1C(=O)C(=O)c2c1ccc1c2C(CC(=O)O)Nc2ccccc2-1,187400.0
CHEMBL2347140,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(Cl)cc2)C3=O)cc1,188200.0
CHEMBL4644688,COc1ccc(CCn2c(SCc3cn(Cc4ccc(Br)cc4)nn3)nc3ccccc3c2=O)cc1OC,192300.0
CHEMBL2347138,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(F)cc2)C3=O)cc1,194020.0
CHEMBL2347139,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccccc2F)C3=O)cc1,194610.0
CHEMBL5282683,C=C(C)/C=C/C1(C)C=CC2=C(O1)C(CC=C(C)C)=C1O[C@]34C(C(=O)[C@@H]1C2O)[C@@H](O)[C@@H]1C[C@H]3C(C)(C)O[C@@]4(C/C=C(\C)C(=O)O)C1=O,194700.0
CHEMBL384120,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)cc4[C@H]2[C@@H]2c4cc(O)cc5c4[C@@H](c4cc(O)cc(O)c4[C@H]2c2ccc(O)cc2)[C@H](c2ccc(O)cc2)O5)O[C@H]3c2ccc(O)cc2)cc1,195000.0
CHEMBL5282250,COc1ccc(CCc2cc(O)c(O)c(OC)c2)cc1,199500.0
CHEMBL2347147,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(N2CCOCC2)C3=O)cc1,200000.0
CHEMBL2347148,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(N2CCCCC2)C3=O)cc1,200000.0
CHEMBL2347135,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(CCCBr)C3=O)cc1,200000.0
CHEMBL2347134,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(CCBr)C3=O)cc1,200000.0
CHEMBL1823114,C/C=C/C1=CC2=CC(=O)[C@@](C)(OC(=O)c3c(C)cc(O)cc3O)C(=O)C2=CO1,200000.0
CHEMBL2347136,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(CCCCBr)C3=O)cc1,200000.0
CHEMBL2011648,C/C=C/C1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)[C@@H]2CO1,200000.0
CHEMBL2347156,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(C)C3=O)cc1,200000.0
CHEMBL3609760,Cc1cc(O)cc(O)c1C(=O)O[C@]1(C)C(=O)C=C2C=C(/C=C/CO)OC=C2C1=O,200000.0
CHEMBL4211349,COC(=O)C1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)[C@@H]2CO1,200000.0
CHEMBL2347143,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(C#N)cc2)C3=O)cc1,200000.0
CHEMBL2347137,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccccc2)C3=O)cc1,200000.0
CHEMBL4206469,COC(OC)C1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)[C@@H]2CO1,200000.0
CHEMBL4210842,COC(=O)CCC1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)[C@@H]2CO1,200000.0
CHEMBL4207941,Cc1cc(O)cc(O)c1C(=O)O[C@H]1C2=COC(/C=C/CO)=CC2=CC(=O)[C@@]1(C)O,200000.0
CHEMBL4203057,Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(/C=C/C(=O)O)=CC2=CC(=O)[C@@]1(C)O,200000.0
